YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,DOMAINCAT,"APPLICATIONS in LB","APPLICATIONS in LB / ACRE / APPLICATION, AVG","APPLICATIONS in LB / ACRE / YEAR, AVG","APPLICATIONS in NUMBER, AVG","TREATED in PCT OF AREA PLANTED, AVG"
2000,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","11,100,000",13,14,1,37
2000,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","44,800,000",53,53,1,40
2000,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","131,200,000",87,87,1,72
2000,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","10,200,000",16,17,1,8
2000,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","24,100,000",34,35,1,9
2000,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","118,600,000",67,69,1,24
2000,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","3,400,000",22,23,1,9
2000,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","14,300,000",45,45,1,19
2000,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","23,500,000",70,70,1,20
2000,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","27,500,000",25,26,1,20
2000,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","98,100,000",68,68,1,28
2000,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","94,200,000",69,69,1,27
2000,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","19,800,000",14,14,1,30
2000,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","36,700,000",38,40,1,20
2000,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","6,200,000",9,9,1,15
2000,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","12,600,000",24,24,1,38
2000,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","64,700,000",72,74,1,62
2000,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","47,700,000",72,72,1,47
2000,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","27,800,000",25,32,1.2,46
2000,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","25,300,000",31,32,1,41
2000,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","21,700,000",18,20,1.1,25
2000,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","70,200,000",50,50,1,32
2000,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","192,800,000",92,92,1,47
2000,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","24,300,000",14,14,1,38
2000,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","66,000,000",35,35,1,43
2000,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","12,200,000",23,23,1,12
2000,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","3,000,000",14,14,1,18
2000,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","14,300,000",42,42,1,29
2000,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","22,200,000",60,60,1,31
2000,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","6,500,000",16,18,1.1,24
2000,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","16,600,000",36,37,1,30
2000,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","46,200,000",75,77,1,40
2001,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","3,400,000",34,34,1,3
2001,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","42,800,000",48,49,1,30
2001,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","54,900,000",77,77,1,24
2001,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","42,800,000",37,40,1,10
2001,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","95,800,000",72,75,1,12
2001,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","250,500,000",105,105,1,22
2001,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","11,400,000",16,17,1,12
2001,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","58,100,000",49,52,1,20
2001,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","222,400,000",105,109,1,36
2001,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","9,900,000",16,17,1.1,5
2001,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","47,900,000",45,48,1,9
2001,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","71,300,000",66,66,1,10
2001,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","15,300,000",16,16,1,13
2001,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","32,300,000",34,34,1,13
2001,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","41,500,000",48,48,1,12
2001,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","5,400,000",20,20,1,6
2001,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","52,200,000",45,45,1,24
2001,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","61,700,000",57,57,1,22
2001,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","23,400,000",19,21,1.1,22
2001,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","38,300,000",36,36,1,21
2001,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","13,200,000",26,26,1,10
2001,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","19,100,000",22,24,1,17
2001,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","63,900,000",47,47,1,30
2001,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","164,700,000",86,88,1,41
2002,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","5,200,000",24,24,1,7
2002,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","57,800,000",54,55,1,36
2002,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","66,100,000",62,63,1,35
2002,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","37,500,000",20,20,1,18
2002,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","143,100,000",54,54,1,25
2002,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","422,600,000",105,105,1,38
2002,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","17,400,000",17,17,1,18
2002,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","67,900,000",48,48,1,24
2002,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","276,000,000",102,104,1,46
2002,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","9,300,000",26,26,1,3
2002,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","48,300,000",70,70,1,7
2002,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","163,700,000",120,127,1,12
2002,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","12,200,000",17,18,1,24
2002,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","28,700,000",43,43,1,25
2002,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","5,900,000",26,26,1,8
2002,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","9,600,000",31,35,1.1,21
2002,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","30,300,000",64,64,1,37
2002,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","46,600,000",95,95,1,38
2002,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","100,000",11,11,1,2
2002,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","5,500,000",40,40,1,18
2002,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","7,500,000",54,54,1,18
2002,MARYLAND,24,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","2,700,000",22,24,1,23
2002,MARYLAND,24,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","2,900,000",35,35,1,17
2002,MARYLAND,24,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","7,000,000",55,55,1,26
2002,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","24,400,000",26,27,1,44
2002,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","32,000,000",46,46,1,34
2002,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","119,100,000",82,87,1,67
2002,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","16,100,000",20,20,1,11
2002,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","34,200,000",38,38,1,12
2002,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","39,100,000",52,52,1,10
2002,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","3,700,000",22,22,1,12
2002,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","15,800,000",56,56,1,20
2002,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","25,700,000",88,88,1,20
2002,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","11,800,000",18,18,1,13
2002,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","62,900,000",44,44,1,29
2002,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","158,100,000",87,87,1,36
2002,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","23,100,000",15,16,1,31
2002,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","79,900,000",45,47,1,36
2002,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","14,600,000",28,28,1,11
2002,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","14,400,000",29,29,1,36
2002,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","25,000,000",51,51,1,36
2002,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","51,300,000",91,91,1,41
2002,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","44,100,000",19,26,1.3,64
2002,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","50,500,000",32,32,1,59
2002,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","3,300,000",11,12,1,11
2002,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","14,100,000",13,15,1.1,20
2002,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","62,600,000",49,49,1,27
2002,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","276,400,000",103,103,1,56
2002,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","32,500,000",18,20,1.1,37
2002,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","102,000,000",54,58,1,41
2002,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","24,400,000",27,39,1.4,15
2002,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","14,500,000",27,30,1.1,42
2002,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","31,100,000",54,57,1,47
2002,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","48,600,000",73,73,1,57
2002,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","3,600,000",29,29,1,25
2002,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","7,300,000",44,46,1,33
2002,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","18,400,000",80,83,1,46
2002,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","9,200,000",14,15,1,40
2002,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","18,900,000",35,35,1,35
2002,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","54,700,000",73,73,1,48
2004,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","9,300,000",22,31,1.4,10
2004,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","67,200,000",42,55,1.3,38
2004,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","98,400,000",61,81,1.3,38
2004,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","49,500,000",22,36,1.6,14
2004,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","185,100,000",66,103,1.6,18
2004,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","525,200,000",103,164,1.6,32
2004,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","30,700,000",24,38,1.6,15
2004,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","121,400,000",58,88,1.5,25
2004,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","331,500,000",100,150,1.5,40
2004,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","38,400,000",24,39,1.6,10
2004,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","99,800,000",58,90,1.5,11
2004,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","157,200,000",71,103,1.5,15
2004,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","22,000,000",19,36,1.9,22
2004,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","34,200,000",32,48,1.5,25
2004,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","7,100,000",29,52,1.8,5
2004,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","41,300,000",17,30,1.7,19
2004,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","81,200,000",39,60,1.5,18
2004,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","85,600,000",46,76,1.6,16
2004,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","23,400,000",16,24,1.5,20
2004,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","128,100,000",49,72,1.5,35
2004,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","206,300,000",73,109,1.5,38
2004,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","24,600,000",14,20,1.4,25
2004,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","76,800,000",41,57,1.4,28
2004,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","12,400,000",27,37,1.4,7
2004,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","61,300,000",19,25,1.4,64
2004,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","113,100,000",36,48,1.3,63
2004,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","15,700,000",26,39,1.5,11
2004,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","19,000,000",14,22,1.5,20
2004,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","73,000,000",46,68,1.5,24
2004,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","282,000,000",103,148,1.4,43
2004,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","38,600,000",15,22,1.5,42
2004,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","116,000,000",44,62,1.4,45
2004,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","12,500,000",22,36,1.6,8
2006,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","900,000",7,11,1.5,3
2006,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","60,400,000",57,57,1,34
2006,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","94,400,000",85,85,1,36
2006,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","18,100,000",15,16,1.1,11
2006,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","96,000,000",53,58,1.1,16
2006,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","290,200,000",91,94,1,31
2006,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","15,200,000",16,17,1,16
2006,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","54,600,000",44,47,1.1,20
2006,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","177,400,000",96,98,1,32
2006,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","10,800,000",14,14,1,7
2006,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","64,400,000",54,54,1,12
2006,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","172,600,000",85,85,1,20
2006,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","900,000",7,7,1,1
2006,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","10,500,000",14,16,1.1,21
2006,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","32,000,000",40,41,1,25
2006,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","8,800,000",35,35,1,8
2006,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","14,600,000",32,38,1.2,28
2006,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","35,300,000",63,64,1,40
2006,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","44,500,000",75,78,1,41
2006,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","400,000",13,13,1,4
2006,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","4,900,000",44,44,1,13
2006,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","9,300,000",67,67,1,16
2006,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","5,900,000",9,11,1.2,28
2006,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","19,500,000",30,35,1.2,28
2006,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","96,700,000",75,87,1.2,56
2006,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","200,000",3,3,1,3
2006,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","15,300,000",13,13,1,16
2006,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","53,200,000",40,40,1,18
2006,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","57,400,000",48,49,1,16
2006,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","1,000,000",10,10,1,6
2006,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","9,000,000",37,37,1,14
2006,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","25,600,000",83,83,1,19
2006,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","10,900,000",18,18,1,12
2006,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","45,700,000",46,46,1,19
2006,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","76,200,000",67,67,1,22
2006,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","20,200,000",12,13,1,32
2006,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","70,400,000",43,43,1,32
2006,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","15,800,000",25,25,1,12
2006,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","8,000,000",13,13,1.1,12
2006,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","11,000,000",20,21,1,39
2006,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","25,600,000",43,44,1,42
2006,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","50,800,000",82,84,1,44
2006,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","22,600,000",12,13,1.1,43
2006,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","58,300,000",36,36,1,42
2006,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","1,900,000",15,15,1,3
2006,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","11,900,000",13,14,1,19
2006,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","40,500,000",43,43,1,20
2006,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","171,400,000",93,93,1,40
2006,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,700,000",16,17,1.1,2
2006,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","19,700,000",17,17,1,29
2006,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","49,400,000",40,40,1,31
2006,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","8,600,000",27,27,1,8
2006,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","12,000,000",25,25,1,42
2006,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","28,100,000",50,51,1,48
2006,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","63,800,000",86,88,1,63
2006,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","700,000",8,8,1,8
2006,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","3,900,000",24,24,1,32
2006,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","7,400,000",42,42,1,34
2006,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","15,100,000",76,76,1,39
2006,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","300,000",14,14,1,4
2006,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","7,400,000",14,15,1.1,31
2006,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","18,000,000",32,33,1,33
