YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,DOMAINCAT,"APPLICATIONS in LB","APPLICATIONS in LB / ACRE / APPLICATION, AVG","APPLICATIONS in LB / ACRE / YEAR, AVG","APPLICATIONS in NUMBER, AVG","TREATED in PCT OF AREA PLANTED, AVG"
1998,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","10,000",0.12,0.12,1,2
1998,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)"," ",0.003,0.003,1,2
1998,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","4,226,000"," "," "," ",88
1998,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","1,017,000",1.02,1.03,1,26
1998,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","5,000",0.02,0.02,1.3,12
1998,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)","7,000",0.07,0.07,1,6
1998,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","932,000",0.85,1.07,1.2,59
1998,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAQUIN = 128848)","1,000",0.06,0.06,1,1
1998,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)","322,000",2.3,2.3,1,9
1998,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","1,440,000"," "," "," ",84
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D = 30001)","355,000",0.36,0.37,1,22
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)","38,000",0.15,0.15,1,6
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ALACHLOR = 90501)","216,000",1.11,1.11,1,4
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (BENTAZON = 103901)","150,000",0.47,0.47,1,7
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","35,000",0.03,0.03,1,31
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","36,000",0.1,0.1,1,8
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)","308,000",1.07,1.07,1,7
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FENOXAPROP = 128701)","26,000",0.15,0.15,1,4
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","11,000",0.06,0.06,1,4
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)","59,000",0.26,0.26,1,5
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","1,777,000",0.67,0.78,1.1,52
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAQUIN = 128848)","101,000",0.11,0.11,1,20
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (LACTOFEN = 128888)","17,000",0.1,0.1,1,4
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (LINURON = 35506)","22,000",0.45,0.45,1,1
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)","820,000",1.94,1.94,1,10
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","194,000",0.22,0.22,1,20
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","803,000",1.35,1.35,1,14
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (QUIZALOFOP-ETHYL = 128711)","5,000",0.05,0.05,1,2
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","42,000",0.16,0.16,1,6
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","56,000",0.15,0.15,1,9
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)"," ",0.002,0.002,1,5
1998,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","5,435,000"," "," "," ",99
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)","60,000",0.16,0.16,1,11
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (BENTAZON = 103901)","372,000",0.6,0.6,1,18
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","1,000",0.006,0.006,1,5
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","29,000",0.12,0.12,1,7
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FENOXAPROP = 128701)","8,000",0.1,0.1,1,2
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","3,000",0.03,0.03,1,2
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)","36,000",0.16,0.16,1,6
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","1,681,000",0.71,1.04,1.4,47
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAMOX = 129171)","6,000",0.03,0.03,1,6
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)","28,000",0.02,0.02,1,33
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","417,000",0.7,0.77,1.1,16
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (QUIZALOFOP-ETHYL = 128711)","4,000",0.06,0.06,1,2
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","108,000",0.34,0.34,1,9
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)"," ",0.001,0.001,1,4
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","3,706,000"," "," "," ",96
1998,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","688,000",0.82,0.82,1,24
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)","71,000",0.25,0.25,1,23
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (BENTAZON = 103901)","139,000",0.5,0.5,1,22
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","4,000",0.01,0.01,1.1,21
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","29,000",0.12,0.12,1,19
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","7,000",0.11,0.11,1,5
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)","1,000",0.05,0.05,1,2
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)","13,000",0.28,0.28,1,4
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","1,163,000",0.71,1.15,1.6,81
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAQUIN = 128848)","5,000",0.08,0.08,1,5
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)","244,000",1.59,1.59,1,12
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","10,000",0.19,0.19,1,4
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","40,000",0.41,0.41,1,8
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","42,000",0.61,0.61,1,6
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","3,000",0.27,0.27,1,1
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","1,926,000"," "," "," ",98
1998,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","100,000",1.14,1.14,1,7
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)","103,000",0.27,0.29,1,10
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (BENTAZON = 103901)","180,000",0.53,0.57,1,9
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","5,000",0.006,0.007,1.1,23
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","46,000",0.1,0.17,1.6,8
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)","28,000",0.16,0.17,1.1,5
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","1,811,000",0.7,1.05,1.5,50
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAQUIN = 128848)","22,000",0.07,0.08,1,9
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)","483,000",1.76,1.76,1,8
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","19,000",0.19,0.19,1,3
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","412,000",0.93,1.4,1.5,9
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","18,000",0.19,0.19,1,3
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","3,670,000"," "," "," ",94
1999,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","487,000",0.63,0.64,1,22
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D = 30001)","471,000",0.46,0.46,1,10
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)","56,000",0.18,0.18,1,3
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (BENTAZON = 103901)","195,000",0.93,0.93,1,2
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","35,000",0.01,0.02,1.1,19
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","71,000",0.13,0.13,1,5
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLOMAZONE = 125401)","248,000",0.65,0.65,1,4
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)","10,000",0.02,0.02,1,6
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FENOXAPROP = 128701)","56,000",0.17,0.17,1,3
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","19,000",0.06,0.06,1,3
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)","135,000",0.31,0.31,1,4
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","5,398,000",0.67,0.88,1.3,58
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAMOX = 129171)","20,000",0.03,0.03,1,6
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAQUIN = 128848)","28,000",0.09,0.09,1,3
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)","65,000",0.03,0.04,1.4,16
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","54,000",0.14,0.14,1,4
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","1,940,000",0.96,1.07,1.1,17
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","160,000",0.2,0.2,1,7
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","101,000",0.1,0.1,1,9
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)","2,000",0.002,0.002,1,10
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","10,290,000"," "," "," ",96
1999,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","727,000",0.96,1.07,1.1,6
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D = 30001)","179,000",0.39,0.39,1,8
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","9,000",0.01,0.01,1,11
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","26,000",0.24,0.33,1.3,1
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)","1,000",0.008,0.008,1,2
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","4,414,000",0.73,1.04,1.4,76
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAQUIN = 128848)","29,000",0.07,0.07,1,7
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)","29,000",0.05,0.05,1,10
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)","217,000",1.95,1.95,1,2
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","47,000",0.26,0.26,1,3
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","376,000",0.81,0.81,1,8
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","34,000",0.09,0.09,1,7
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)","1,000",0.003,0.003,1,3
1999,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","5,750,000"," "," "," ",89
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D = 30001)","321,000",0.49,0.49,1,6
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)","45,000",0.16,0.17,1,2
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","8,000",0.01,0.02,1.4,4
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","34,000",0.08,0.08,1,4
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)","9,000",0.01,0.01,1,6
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FENOXAPROP = 128701)","87,000",0.14,0.14,1,6
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","29,000",0.05,0.05,1,6
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)","196,000",0.26,0.27,1,7
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","5,756,000",0.69,0.92,1.3,58
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)","160,000",0.05,0.05,1,29
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (LACTOFEN = 128888)","24,000",0.07,0.07,1,3
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","1,830,000",0.98,1,1,17
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","95,000",0.29,0.3,1,3
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","30,000",0.12,0.12,1,2
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)","1,000",0.002,0.002,1,5
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","11,995,000"," "," "," ",99
1999,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","2,462,000",0.91,0.92,1,25
1999,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","7,000",0.02,0.02,1,14
1999,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","1,642,000",0.66,0.86,1.3,67
1999,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)","3,000",0.02,0.02,1,6
1999,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","314,000",0.91,0.91,1,12
1999,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)"," ",0.002,0.002,1,8
1999,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","3,273,000"," "," "," ",97
1999,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","252,000",0.5,0.5,1,18
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","3,000",0.01,0.02,1.6,9
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FENOXAPROP = 128701)","31,000",0.18,0.18,1,15
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","11,000",0.06,0.06,1,15
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)","29,000",0.33,0.33,1,7
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","784,000",0.75,0.84,1.1,78
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAQUIN = 128848)","5,000",0.08,0.08,1,6
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)","6,000",0.06,0.06,1,9
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","17,000",0.25,0.25,1,6
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","60,000",0.74,0.74,1,7
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFOSATE = 128501)","21,000",0.64,0.64,1,3
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)"," ",0.002,0.002,1,7
1999,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","1,037,000"," "," "," ",94
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D = 30001)","28,000",0.44,0.44,1,6
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)","25,000",0.25,0.27,1,9
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (BENTAZON = 103901)","34,000",0.67,0.67,1,5
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","2,000",0.02,0.02,1.1,12
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","10,000",0.15,0.18,1.2,5
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLOMAZONE = 125401)","36,000",0.82,0.82,1,4
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","5,000",0.09,0.09,1,5
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)","21,000",0.23,0.27,1.1,8
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","639,000",0.65,0.99,1.5,63
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAQUIN = 128848)","16,000",0.07,0.07,1,22
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)","80,000",1.26,1.26,1,6
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","24,000",0.36,0.38,1,6
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","18,000",0.33,0.33,1,5
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","42,000",0.89,0.89,1,5
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","5,000",0.13,0.13,1,4
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","1,123,000"," "," "," ",94
1999,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","89,000",0.96,0.98,1,9
1999,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D = 30001)","84,000",0.46,0.46,1,9
1999,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (BENTAZON = 103901)","32,000",0.64,0.79,1.2,2
1999,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","1,421,000",0.78,1.08,1.3,68
