YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,DOMAINCAT,"APPLICATIONS in LB","APPLICATIONS in LB / ACRE / APPLICATION, AVG","APPLICATIONS in LB / ACRE / YEAR, AVG","APPLICATIONS in NUMBER, AVG","TREATED in PCT OF AREA PLANTED, AVG"
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)",(D),(D),(D),(D),(D)
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","59,000",0.14,0.14,1,4
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","393,000",0.307,0.307,1,14
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)","1,000",0.006,0.006,1,3
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","18,000",0.047,0.047,1,4
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","486,000"," "," "," ",21
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2012,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2012,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2012,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",(D),(D),(D),(D),(D)
2012,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2012,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)",(D)," "," "," ",(D)
2012,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","3,000",0.024,0.024,1,9
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOMYL = 90301)",(D),(D),(D),(D),(D)
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","6,000"," "," "," ",13
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","548,000",0.673,0.853,1.3,57
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)",(D),(D),(D),(D),(D)
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","25,000",0.098,0.129,1.3,17
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)",(D),(D),(D),(D),(D)
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)","4,000",0.022,0.026,1.2,15
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",(D),(D),(D),(D),(D)
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","2,000",0.034,0.034,1,4
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","7,000",0.034,0.043,1.3,15
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOMYL = 90301)",(D),(D),(D),(D),(D)
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",(D),(D),(D),(D),(D)
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","6,000",0.041,0.056,1.4,10
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","604,000"," "," "," ",84
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)",(D),(D),(D),(D),(D)
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","11,000",0.045,0.045,1,12
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CARBARYL = 56801)",(D),(D),(D),(D),(D)
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","147,000",0.584,0.619,1.1,12
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)",(D),(D),(D),(D),(D)
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",(D),(D),(D),(D),(D)
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","194,000"," "," "," ",25
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","449,000",0.396,0.408,1,16
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)","2,000",0.005,0.005,1,5
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","21,000",0.032,0.037,1.1,8
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","493,000"," "," "," ",26
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","333,000",0.758,1.368,1.8,12
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","6,000",0.069,0.069,1,4
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)",(D),(D),(D),(D),(D)
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)",(D),(D),(D),(D),(D)
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)","9,000",0.06,0.06,1,7
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","8,000",0.027,0.028,1,15
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",(D),(D),(D),(D),(D)
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","364,000"," "," "," ",38
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",(D),(D),(D),(D),(D)
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)",(D),(D),(D),(D),(D)
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","14,000",0.028,0.03,1.1,9
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","120,000"," "," "," ",15
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2012,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2012,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",(D),(D),(D),(D),(D)
2012,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2012,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2012,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)",(D)," "," "," ",(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",(NA),(NA),(NA),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","8,000",0.033,0.043,1.3,11
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DICROTOPHOS = 35201)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","5,000",0.017,0.027,1.6,12
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIODICARB = 114501)",(D),(D),(D),(D),(D)
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","40,000"," "," "," ",31
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","118,000",0.407,0.407,1,6
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","125,000"," "," "," ",10
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","6,000",0.037,0.037,1,3
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHYL PARATHION = 53501)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (SPINETORAM-J = 110008)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","45,000"," "," "," ",6
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","348,000",0.489,0.69,1.4,11
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","7,000",0.027,0.027,1,5
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","363,000"," "," "," ",17
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","6,000"," "," "," ",12
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","3,000",0.036,0.036,1,14
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","2,000",0.025,0.026,1.1,14
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOMYL = 90301)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","29,000"," "," "," ",37
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","134,000",0.394,0.394,1,20
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","177,000"," "," "," ",29
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)",(D),(D),(D),(D),(D)
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","6,000",0.05,0.05,1,4
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",(D),(D),(D),(D),(D)
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)",(D),(D),(D),(D),(D)
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)","11,000",0.062,0.062,1,5
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","3,000",0.02,0.02,1,5
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",(D),(D),(D),(D),(D)
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (OXAMYL = 103801)",(D),(D),(D),(D),(D)
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","129,000"," "," "," ",23
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","17,000",0.048,0.048,1,4
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",(D),(D),(D),(D),(D)
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",(D),(D),(D),(D),(D)
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",(D),(D),(D),(D),(D)
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","89,000"," "," "," ",7
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","5,000",0.04,0.04,1,2
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","52,000",0.227,0.227,1,4
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","5,000",0.047,0.047,1,2
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)",(D),(D),(D),(D),(D)
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",(D),(D),(D),(D),(D)
